t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
8.72,40.480716705322266,40.480716705322266,0.01597479172050953,0.01597479172050953,0.005971931386739016,0.005971931386739016,17.760305404663086,-8.927303314208984,0.0,-0.801793,-0.691949188709259,5.83848237991333,-0.6086476445198059,-0.6871598958969116,5.870121672992641,-0.10387238213137859,6.121741771697998,-0.26012369990348816,-3.9607934951782227,-0.26012369990348816,-3.9607934951782227,-0.36312755942344666,217.6925506591797,-0.3629734218120575,219.01153564453125,-0.010432302951812966,-53.30581665039176,-0.125,-2.25,2.25
8.74,40.597900390625,40.597900390625,0.016724253073334694,0.016724253073334694,0.006996341049671173,0.006996341049671173,17.841873168945312,-9.011772155761719,0.0,-0.8164412,-0.7056912183761597,5.841264724731445,-0.60823655128479,-0.6870636343955994,5.872846438202751,-0.10375363786424206,6.12269926071167,-0.2698945701122284,-3.9653868675231934,-0.2698945701122284,-3.9653868675231934,-0.3633362054824829,216.62643432617188,-0.36312755942344666,217.6925506591797,-0.012566149234771996,-41.59469604492276,-0.125,-2.25,2.25
8.76,40.715126037597656,40.715126037597656,0.017593301832675934,0.017593301832675934,0.007997982203960419,0.007997982203960419,17.922325134277344,-9.097382545471191,0.0,-0.8310943,-0.7194331884384155,5.843874454498291,-0.6079758405685425,-0.6871079206466675,5.875415156621081,-0.10366350088978998,6.123811721801758,-0.2789062261581421,-3.970651149749756,-0.2789062261581421,-3.970651149749756,-0.36358752846717834,215.79454040527344,-0.3633362054824829,216.62643432617188,-0.014138221740722958,-30.900573730469407,-0.125,-2.25,2.25
8.78,40.8323860168457,40.8323860168457,0.018579330295324326,0.018579330295324326,0.008976645767688751,0.008976645767688751,18.00166130065918,-9.184091567993164,0.0,-0.845752,-0.7331764698028564,5.84633207321167,-0.6078495383262634,-0.6872764825820923,5.877846525004452,-0.10359886267004655,6.125078201293945,-0.2871215045452118,-3.9764692783355713,-0.2871215045452118,-3.9764692783355713,-0.3638702929019928,215.17652893066406,-0.36358752846717834,215.79454040527344,-0.015179812908171582,-21.278381347654815,-0.125,-2.25,2.25
8.8,40.949676513671875,40.949676513671875,0.019679734483361244,0.019679734483361244,0.00993262231349945,0.00993262231349945,18.07979393005371,-9.271950721740723,0.0,-0.8604131,-0.7469242811203003,5.848658084869385,-0.6078413128852844,-0.6875525712966919,5.880159220238694,-0.10355656403898998,6.1264967918396,-0.2945200800895691,-3.9827263355255127,-0.2945200800895691,-3.9827263355255127,-0.36417388916015625,214.75096130371094,-0.3638702929019928,215.17652893066406,-0.01573562622070346,-12.771606445312772,-0.125,-2.25,2.25
8.82,41.066993713378906,41.066993713378906,0.0208919458091259,0.0208919458091259,0.010866552591323853,0.010866552591323853,18.156757354736328,-9.360892295837402,0.0,-0.875078,-0.7606779932975769,5.850871562957764,-0.6079346537590027,-0.6879194974899292,5.882370490666913,-0.1035334492275393,6.1280622482299805,-0.3010936677455902,-3.989309549331665,-0.3010936677455902,-3.989309549331665,-0.3644886016845703,214.4955291748047,-0.36417388916015625,214.75096130371094,-0.015848875045776704,-5.3970336914063655,-0.125,-2.25,2.25
8.84,41.1843376159668,41.1843376159668,0.022213488817214966,0.022213488817214966,0.01177951693534851,0.01177951693534851,18.23255157470703,-9.450897216796875,0.0,-0.88974595,-0.7744400501251221,5.852992057800293,-0.6081129908561707,-0.688360869884491,5.884498061714469,-0.1035263512560526,6.129766941070557,-0.30684879422187805,-3.9961116313934326,-0.30684879422187805,-3.9961116313934326,-0.36480557918548584,214.38758850097656,-0.3644886016845703,214.4955291748047,-0.015571713447571132,0.843048095703143,-0.125,-2.25,2.25
8.86,41.301700592041016,41.301700592041016,0.02364201471209526,0.02364201471209526,0.012672715820372105,0.012672715820372105,18.307071685791016,-9.542007446289062,0.0,-0.9044163,-0.7882113456726074,5.85503625869751,-0.6083603501319885,-0.6888607144355774,5.886556880407701,-0.10353226032384567,6.131602764129639,-0.3118034601211548,-4.0030317306518555,-0.3118034601211548,-4.0030317306518555,-0.36511701345443726,214.40444946289062,-0.36480557918548584,214.38758850097656,-0.014245510101317398,6.053924560546466,-0.125,-2.25,2.25
8.88,41.41908264160156,41.41908264160156,0.02517533302307129,0.02517533302307129,0.013547725975513458,0.013547725975513458,18.38038444519043,-9.634150505065918,0.0,-0.91908884,-0.801993191242218,5.857021808624268,-0.6086612343788147,-0.6894039511680603,5.888562894708337,-0.10354823564532196,6.133559703826904,-0.31598415970802307,-4.0099778175354,-0.31598415970802307,-4.0099778175354,-0.3654019236564636,214.52552795410156,-0.36511701345443726,214.40444946289062,-0.011977553367615001,10.020446777343963,-0.125,-2.25,2.25
8.9,41.53647994995117,41.53647994995117,0.026811478659510612,0.026811478659510612,0.014407038688659668,0.014407038688659668,18.452463150024414,-9.727309226989746,0.0,-0.9337636,-0.8157858848571777,5.858964920043945,-0.6089962720870972,-0.6899709105491638,5.890530230269728,-0.10357071184718268,6.135626316070557,-0.3193604350090027,-4.016829013824463,-0.3193604350090027,-4.016829013824463,-0.3656414747238159,214.72593688964844,-0.3654019236564636,214.52552795410156,-0.00952929258346578,12.487792968750266,-0.125,-2.25,2.25
