t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
0.5,0.30294516682624817,0.30294516682624817,0.022958002984523773,0.022958002984523773,0.07889783382415771,0.07889783382415771,3.9302260875701904,-35.69705581665039,0.0,1.5707964,1.5833426713943481,1.2994697093963623,0.08634861558675766,0.0518953911960125,1.3023354441358095,0.06635157422955526,1.6367695331573486,2.9586641788482666,0.19434800744056702,2.9586641788482666,0.19434800744056702,0.1185285821557045,1000.0,0.12281335145235062,1000.0,-0.22102966904640178,0.0,-0.0,-2.25,2.25
0.52,0.329385370016098,0.329385370016098,0.025033583864569664,0.025033583864569664,0.07802669703960419,0.07802669703960419,3.9281506538391113,-35.67061233520508,0.0,1.5707964,1.5843772888183594,1.3588247299194336,0.08769193291664124,0.0522545650601387,1.3616513950858635,0.06444576331296871,1.7113568782806396,2.9604556560516357,0.18600638210773468,2.9604556560516357,0.18600638210773468,0.11410798877477646,1000.0,0.1185285821557045,1000.0,-0.22637806832790355,0.0,-0.0,-2.25,2.25
0.54,0.35701027512550354,0.35701027512550354,0.027177484706044197,0.027177484706044197,0.0771036446094513,0.0771036446094513,3.926006555557251,-35.64298629760742,0.0,1.5707964,1.5854170322418213,1.4182124137878418,0.08872954547405243,0.05237690359354019,1.420985356315106,0.062482914718474725,1.7859745025634766,2.9621317386627197,0.17715446650981903,2.9621317386627197,0.17715446650981903,0.10958042740821838,1000.0,0.11410798877477646,1000.0,-0.23052282631397228,0.0,-0.0,-2.25,2.25
0.56,0.38582050800323486,0.38582050800323486,0.029386257752776146,0.029386257752776146,0.07613719254732132,0.07613719254732132,3.923797845840454,-35.61417770385742,0.0,1.5707964,1.586457371711731,1.4776291847229004,0.08947045356035233,0.052268944680690765,1.480335424694403,0.06047616848190586,1.8606195449829102,2.9636852741241455,0.1678868681192398,2.9636852741241455,0.1678868681192398,0.10496997088193893,1000.0,0.10958042740821838,1000.0,-0.23371465504169572,0.0,-0.0,-2.25,2.25
0.58,0.41581660509109497,0.41581660509109497,0.03165651112794876,0.03165651112794876,0.07513388991355896,0.07513388991355896,3.921527624130249,-35.58418273925781,0.0,1.5707964,1.587493658065796,1.537071704864502,0.08992365002632141,0.05193711072206497,1.5396998696918576,0.05843661567516592,1.9352898597717285,2.9651098251342773,0.15827998518943787,2.9651098251342773,0.15827998518943787,0.10029567778110504,1000.0,0.10496997088193893,1000.0,-0.23590587079524972,0.0,-0.0,-2.25,2.25
0.6,0.44699904322624207,0.44699904322624207,0.033984873443841934,0.033984873443841934,0.07409828156232834,0.07409828156232834,3.919199228286743,-35.55299758911133,0.0,1.5707964,1.5885213613510132,1.5965361595153809,0.09009731560945511,0.05138692632317543,1.5990763693207874,0.056373201210889075,2.0099823474884033,2.9664013385772705,0.1483885794878006,2.9664013385772705,0.1483885794878006,0.09557756036520004,1000.0,0.10029567778110504,1000.0,-0.23721642792224862,0.0,-0.0,-2.25,2.25
0.62,0.47936826944351196,0.47936826944351196,0.036367982625961304,0.036367982625961304,0.07303470373153687,0.07303470373153687,3.916816234588623,-35.5206298828125,0.0,1.5707964,1.589536428451538,1.6560189723968506,0.09000121802091599,0.05062546581029892,1.6584628594525623,0.05429452444441747,2.0846946239471436,2.9675519466400146,0.13826683163642883,2.9675519466400146,0.13826683163642883,0.09083323180675507,1000.0,0.09557756036520004,1000.0,-0.239395350217819,0.0,-0.0,-2.25,2.25
0.64,0.5129246711730957,0.5129246711730957,0.03880250081419945,0.03880250081419945,0.07194679230451584,0.07194679230451584,3.914381742477417,-35.48707580566406,0.0,1.5707964,1.5905346870422363,1.7155165672302246,0.08964580297470093,0.04966016486287117,1.7178572299327883,0.05220837866007196,2.159423589706421,2.968557834625244,0.12796208262443542,2.968557834625244,0.12796208262443542,0.08604532480239868,1000.0,0.09083323180675507,1000.0,-0.2410270273685453,0.0,-0.0,-2.25,2.25
0.66,0.5476686358451843,0.5476686358451843,0.0412849560379982,0.0412849560379982,0.0708279088139534,0.0708279088139534,3.9118990898132324,-35.452327728271484,0.0,1.5707964,1.5915120840072632,1.7750263214111328,0.08902514725923538,0.04848286509513855,1.7772574148239941,0.0501122786310525,2.2341675758361816,2.9694440364837646,0.11739011108875275,2.9694440364837646,0.11739011108875275,0.08122478425502777,1000.0,0.08604532480239868,1000.0,-0.2416834235191343,0.0,-0.0,-2.25,2.25
0.68,0.5836004614830017,0.5836004614830017,0.043811604380607605,0.043811604380607605,0.06967630982398987,0.06967630982398987,3.909372568130493,-35.41640090942383,0.0,1.5707964,1.5924639701843262,1.8345447778701782,0.08814187347888947,0.04709549993276596,1.8366609735798032,0.048008719426898806,2.3089232444763184,2.9702036380767822,0.10653503984212875,2.9702036380767822,0.10653503984212875,0.07639111578464508,1000.0,0.08122478425502777,1000.0,-0.24085342884063698,0.0,-0.0,-2.25,2.25
