t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
6.44,30.11561393737793,30.11561393737793,-0.17657586932182312,-0.17657586932182312,-0.030853375792503357,-0.030853375792503357,8.291601181030273,-7.613131999969482,0.0,0.49384454,0.6643304228782654,3.632363796234131,-0.7413824200630188,-0.3968462347984314,3.707251629033417,-0.20133922611187038,3.427891731262207,-1.58586847782135,-1.5958671569824219,-1.58586847782135,-1.5958671569824219,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.46,30.191192626953125,30.191192626953125,-0.17881949245929718,-0.17881949245929718,-0.02958635985851288,-0.02958635985851288,8.357873916625977,-7.580362796783447,0.0,0.48439732,0.656414270401001,3.606602430343628,-0.7371164560317993,-0.3942878842353821,3.6811576657776346,-0.20160327655527532,3.404031991958618,-1.5832573175430298,-1.5634846687316895,-1.5832573175430298,-1.5634846687316895,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.48,30.26626205444336,30.26626205444336,-0.18095329403877258,-0.18095329403877258,-0.028285682201385498,-0.028285682201385498,8.423973083496094,-7.548417568206787,0.0,0.47501352,0.6485483646392822,3.5808162689208984,-0.7326567769050598,-0.3917972445487976,3.6550008350906698,-0.2018205336203219,3.380162000656128,-1.5807870626449585,-1.5313947200775146,-1.5807870626449585,-1.5313947200775146,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.5,30.340818405151367,30.340818405151367,-0.1829761415719986,-0.1829761415719986,-0.026951683685183525,-0.026951683685183525,8.489821434020996,-7.517171382904053,0.0,0.46569416,0.6407321095466614,3.555002450942993,-0.7280013561248779,-0.3893750309944153,3.628777810879353,-0.20198960779553332,3.3562798500061035,-1.57845938205719,-1.499594807624817,-1.57845938205719,-1.499594807624817,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.5200000000000005,30.414859771728516,30.414859771728516,-0.18488696217536926,-0.18488696217536926,-0.02558465488255024,-0.02558465488255024,8.555473327636719,-7.486728668212891,0.0,0.45643878,0.6329631805419922,3.5291576385498047,-0.7231481075286865,-0.3870220184326172,3.602484812342275,-0.20210907490958557,3.3323841094970703,-1.5762771368026733,-1.4680815935134888,-1.5762771368026733,-1.4680815935134888,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.54,30.488380432128906,30.488380432128906,-0.1866847723722458,-0.1866847723722458,-0.024184778332710266,-0.024184778332710266,8.620848655700684,-7.45695686340332,0.0,0.44724867,0.6252412796020508,3.503278970718384,-0.7180948257446289,-0.3847389221191406,3.5761185278789163,-0.20217740430698145,3.3084726333618164,-1.5742419958114624,-1.4368516206741333,-1.5742419958114624,-1.4368516206741333,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,0.0,-0.125,-2.25,2.25
6.5600000000000005,30.561384201049805,30.561384201049805,-0.18836864829063416,-0.18836864829063416,-0.02275225520133972,-0.02275225520133972,8.686003684997559,-7.427972793579102,0.0,0.43812335,0.6175642013549805,3.477363348007202,-0.7128393054008484,-0.38252654671669006,3.549675440006906,-0.2021930274151601,3.284543514251709,-1.5723572969436646,-1.405901551246643,-1.5723572969436646,-1.405901551246643,-0.4000000059604645,-400.0,-0.4000000059604645,-400.0,0.0,33.969116210938225,-0.125,-2.25,2.25
6.58,30.63386344909668,30.63386344909668,-0.18993772566318512,-0.18993772566318512,-0.0212872177362442,-0.0212872177362442,8.750869750976562,-7.399643421173096,0.0,0.42906326,0.6099303364753723,3.4514079093933105,-0.7073792219161987,-0.38038575649261475,3.5231522704279286,-0.20215427517390608,3.260594606399536,-1.5706262588500977,-1.3752273321151733,-1.5706262588500977,-1.3752273321151733,-0.4000000059604645,-399.32061767578125,-0.4000000059604645,-400.0,0.0,71.51794433593585,-0.125,-2.25,2.25
6.6000000000000005,30.705810546875,30.705810546875,-0.1913912147283554,-0.1913912147283554,-0.01978914625942707,-0.01978914625942707,8.815474510192871,-7.372056007385254,0.0,0.42006993,0.602339506149292,3.4254190921783447,-0.7017118334770203,-0.37831762433052063,3.4965547978405254,-0.20205876985555196,3.2368977069854736,-1.5687536001205444,-1.3448227643966675,-1.5687536001205444,-1.3448227643966675,-0.4000000059604645,-397.8902587890625,-0.4000000059604645,-399.32061767578125,0.0,107.8552246093773,-0.125,-2.25,2.25
6.62,30.77722930908203,30.77722930908203,-0.19272831082344055,-0.19272831082344055,-0.01825590617954731,-0.01825590617954731,8.879781723022461,-7.345130920410156,0.0,0.41114253,0.5947891473770142,3.3994221687316895,-0.6958329677581787,-0.37632399797439575,3.4699070016765026,-0.2019025616789183,3.2136270999908447,-1.5661582946777344,-1.314677119255066,-1.5661582946777344,-1.314677119255066,-0.4000000059604645,-395.733154296875,-0.4000000059604645,-397.8902587890625,0.0,142.7947998046842,-0.125,-2.25,2.25
6.640000000000001,30.848115921020508,30.848115921020508,-0.19394806027412415,-0.19394806027412415,-0.01668444275856018,-0.01668444275856018,8.943791389465332,-7.318882942199707,0.0,0.40228188,0.5872783064842224,3.373450994491577,-0.6897377967834473,-0.3744075298309326,3.443241182454098,-0.20168089104842757,3.190873622894287,-1.5623416900634766,-1.2847789525985718,-1.5623416900634766,-1.2847789525985718,-0.4000000059604645,-392.87725830078125,-0.4000000059604645,-395.733154296875,0.0,176.2374877929725,-0.125,-2.25,2.25
6.66,30.918468475341797,30.918468475341797,-0.195049449801445,-0.195049449801445,-0.015071660280227661,-0.015071660280227661,9.0075044631958,-7.293314456939697,0.0,0.39348796,0.5798047184944153,3.3475420475006104,-0.683421790599823,-0.37257176637649536,3.4165923233027446,-0.20138878690411532,3.1686856746673584,-1.5569853782653809,-1.2551194429397583,-1.5569853782653809,-1.2551194429397583,-0.4000000059604645,-389.3525085449219,-0.4000000059604645,-392.87725830078125,0.0,208.15582275391068,-0.125,-2.25,2.25
